Unnamed: 0,comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,uf_por_m2,latitud,longitud,distancia_centro_km
1342,Peñalolen,Townhouse En Lindo Condominio Con Áreas Verdes Y Piscina,8900.0,180.0,109.0,3,3,3,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1670324777-townhouse-en-lindo-condominio-con-areas-verdes-y-piscina-_JM,casa,81.65137614678899,-33.4689247,-70.5236276,11.990149772514368
1344,Peñalolen,Casa En Venta De 4 Dorm. En Peñalolén,8700.0,254.0,115.0,3,4,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1698747765-casa-en-venta-de-4-dorm-en-penalolen-_JM,casa,75.65217391304348,-33.4630857,-70.5389167,10.453310045652753
1345,Peñalolen,"Preciosa Casa 6d,4b,ubicada En Excelente Sector De Peñalolén",12300.0,520.0,204.0,4,6,15,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1614327087-preciosa-casa-6d4bubicada-en-excelente-sector-de-penalolen-_JM,casa,60.294117647058826,-33.4804225,-70.5781527,7.888474283375127
1346,Peñalolen,Acogedora Y Amplia Casa En Condominio 4d En Peñalolén,10800.0,302.0,172.0,4,4,21,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1683539701-acogedora-y-amplia-casa-en-condominio-4d-en-penalolen-_JM,casa,62.7906976744186,-33.4793092,-70.5447919,10.532541497696077
1350,Peñalolen,"Venta De Hermosa Casa En Condominio De Peñalolén, ...",11990.0,304.0,140.0,3,4,11,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2936996506-venta-de-hermosa-casa-en-condominio-de-penalolen--_JM,casa,85.64285714285714,-33.5015937,-70.5498629,11.39301433272597
1351,Peñalolen,"Hermosa Casa En Condominio Altos Del Parque, Peñalolén.",8990.0,256.0,135.0,3,4,12,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3038786262-hermosa-casa-en-condominio-altos-del-parque-penalolen-_JM,casa,66.5925925925926,-33.4930985,-70.5568111,10.318007946685618
1352,Peñalolen,Casa En Venta De 5d/3b Sector Las Pircas Peñalolén,15300.0,604.0,235.0,1,5,18,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3193024520-casa-en-venta-de-5d3b-sector-las-pircas-penalolen-_JM,casa,65.1063829787234,-33.4923719,-70.5385567,11.708703575371707
1354,Peñalolen,Oportunidad! Venta De Casa En Condominio Exclusivo...,15490.0,615.0,210.0,4,6,20,2,True,True,False,True,True,False,False,https://portalinmobiliario.com/MLC-2899104146-oportunidad-venta-de-casa-en-condominio-exclusivo-_JM,casa,73.76190476190476,-33.4897652,-70.5447623,11.06525853890108
1355,Peñalolen,"Venta De Espectacular Casa En Las Pircas, Peñalolé...",18000.0,980.0,200.0,5,5,13,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3152868984-venta-de-espectacular-casa-en-las-pircas-penalole-_JM,casa,90.0,-33.4897652,-70.5447623,11.06525853890108
1356,Peñalolen,Venta De Remodelado Y Excelente Townhouse En Las P...,9900.0,142.0,236.0,4,4,6,2,True,False,False,True,True,True,False,https://portalinmobiliario.com/MLC-3198283014-venta-de-remodelado-y-excelente-townhouse-en-las-p-_JM,casa,41.94915254237288,-33.4897652,-70.5447623,11.06525853890108
1357,Peñalolen,"Venta De Hermosa Casa En Las Perdices, Peñalolén",13200.0,333.0,140.0,3,3,11,3,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2899082356-venta-de-hermosa-casa-en-las-perdices-penalolen-_JM,casa,94.28571428571428,-33.4995594,-70.5406379,11.96275439956286
1359,Peñalolen,"Venta De Casa En Seguro Barrio Cerrado Las Pircas,...",15100.0,516.0,162.0,4,4,18,6,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3130497636-venta-de-casa-en-seguro-barrio-cerrado-las-pircas-_JM,casa,93.20987654320987,-33.4897652,-70.5447623,11.06525853890108
1360,Peñalolen,"Venta De Casa En Peñalolén, Faldeo De Las Pircas",12500.0,358.0,146.0,4,4,9,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1615570661-venta-de-casa-en-penalolen-faldeo-de-las-pircas-_JM,casa,85.61643835616438,-33.4897652,-70.5447623,11.06525853890108
1361,Peñalolen,"Estupenda Y Cómoda Casa En Venta, En Excelente Con...",13990.0,534.0,161.0,4,4,13,2,True,True,True,True,False,False,True,https://portalinmobiliario.com/MLC-2899056976-estupenda-y-comoda-casa-en-venta-en-excelente-con-_JM,casa,86.8944099378882,-33.4897652,-70.5447623,11.06525853890108
1362,Peñalolen,"Casa En Venta, Condominio En Las Pircas, Peñalolén",17500.0,624.0,198.0,4,4,14,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-1615546875-casa-en-venta-condominio-en-las-pircas-penalolen-_JM,casa,88.38383838383838,-33.4897652,-70.5447623,11.06525853890108
1363,Peñalolen,Venta Gran Casa En Condominio Las Pircas,20700.0,807.0,220.0,4,5,13,6,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-3019351012-venta-gran-casa-en-condominio-las-pircas-_JM,casa,94.0909090909091,-33.4990325,-70.5291801,12.832558752666069
1366,Peñalolen,"Casa En Venta En Condominio, Las Pircas, Peñalolén",16500.0,662.0,197.0,5,5,18,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2898942424-casa-en-venta-en-condominio-las-pircas-penalolen-_JM,casa,83.75634517766497,-33.4897652,-70.5447623,11.06525853890108
1368,Peñalolen,"Casa Exclusiva En Las Pircas, Peñalolén",18000.0,776.0,262.0,5,7,23,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-1698708953-casa-exclusiva-en-las-pircas-penalolen-_JM,casa,68.70229007633588,-33.4985042,-70.5315106,12.616810975120812
1369,Peñalolen,"Venta De Casa En Peñalolén, Álvaro Casanova Las Pi...",16900.0,869.0,200.0,3,5,20,4,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-1615570649-venta-de-casa-en-penalolen-alvaro-casanova-las-pi-_JM,casa,84.5,-33.4897652,-70.5447623,11.06525853890108
1370,Peñalolen,"Oportunidad! Venta De Casa En Peñalolén, Las Pirca...",16990.0,790.0,214.0,5,6,23,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3100811628-oportunidad-venta-de-casa-en-penalolen-las-pirca-_JM,casa,79.39252336448598,-33.4897652,-70.5447623,11.06525853890108
1371,Peñalolen,"Casa Con Jardín Y Piscina, Dentro De Condominio Controlado",17500.0,1179.0,250.0,4,7,29,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2878425142-casa-con-jardin-y-piscina-dentro-de-condominio-controlado-_JM,casa,70.0,-33.4985042,-70.5315106,12.616810975120812
1372,Peñalolen,Extraordinaria Casa Venta 3 Dorm.peñalolén Alto Condominio,15990.0,516.0,200.0,3,3,11,2,True,True,True,True,False,True,True,https://portalinmobiliario.com/MLC-1671711505-extraordinaria-casa-venta-3-dormpenalolen-alto-condominio-_JM,casa,79.95,-33.4985042,-70.5315106,12.616810975120812
1373,Peñalolen,Venta De Hermosa Casa En El Mejor Sector De Peñalo...,12300.0,529.0,161.0,3,5,13,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-2899056728-venta-de-hermosa-casa-en-el-mejor-sector-de-penalo-_JM,casa,76.3975155279503,-33.4897652,-70.5447623,11.06525853890108
1374,Peñalolen,Gran Y Espectacular Casa En El Mejor Sector De Las Pircas,13800.0,520.0,223.0,4,6,18,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2925448370-gran-y-espectacular-casa-en-el-mejor-sector-de-las-pircas-_JM,casa,61.88340807174888,-33.4979603,-70.5339376,12.392800116793088
1375,Peñalolen,"Casa Con Vista A La Cordillera, Las Pircas",17500.0,625.0,198.0,5,5,13,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3234766674-casa-con-vista-a-la-cordillera-las-pircas-_JM,casa,88.38383838383838,-33.4955798,-70.5397153,11.79751375287179
1376,Peñalolen,"Venta De Hermosa Y Gran Casa En Condominio, Sector...",13000.0,525.0,161.0,3,5,17,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1633137577-venta-de-hermosa-y-gran-casa-en-condominio-sector-_JM,casa,80.74534161490683,-33.4897652,-70.5447623,11.06525853890108
1377,Peñalolen,"Maravillosa Y Amplia Casa En Venta, En Exclusivo C...",16500.0,962.0,200.0,5,6,21,6,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2928346194-maravillosa-y-amplia-casa-en-venta-en-exclusivo-c-_JM,casa,82.5,-33.4897652,-70.5447623,11.06525853890108
1378,Peñalolen,Venta De Preciosa Casa En Exclusivo Sector De Peña...,17400.0,806.0,245.0,4,8,21,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-2899069810-venta-de-preciosa-casa-en-exclusivo-sector-de-pena-_JM,casa,71.0204081632653,-33.4897652,-70.5447623,11.06525853890108
1379,Peñalolen,"Venta De Hermosa Casa En Peñalolén, Álvaro Casanov...",17000.0,744.0,240.0,5,6,23,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2899005092-venta-de-hermosa-casa-en-penalolen-alvaro-casanov-_JM,casa,70.83333333333333,-33.4897652,-70.5447623,11.06525853890108
1380,Peñalolen,Diseño Exclusivo Las Pircas,19800.0,1915.0,240.0,5,5,14,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-3230608220-diseno-exclusivo-las-pircas-_JM,casa,82.5,-33.4955798,-70.5397153,11.79751375287179
1381,Peñalolen,Exclusiva Casa En Condominio Privado  Las Pircas,13000.0,560.0,199.0,4,5,17,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3167426116-exclusiva-casa-en-condominio-privado-las-pircas-_JM,casa,65.32663316582915,-33.4955798,-70.5397153,11.79751375287179
1382,Peñalolen,"Venta De Hermosa Casa En Las Pircas, Peñalolén",13950.0,746.0,190.0,3,5,22,7,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1615570617-venta-de-hermosa-casa-en-las-pircas-penalolen-_JM,casa,73.42105263157895,-33.4995594,-70.5406379,11.96275439956286
1384,Peñalolen,¡excelente Casa En Venta Con Diseño Excepcional En...,12800.0,295.0,190.0,5,5,8,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1655276361-excelente-casa-en-venta-con-diseno-excepcional-en-_JM,casa,67.36842105263158,-33.4897652,-70.5447623,11.06525853890108
1385,Peñalolen,Hermoso Departamento En Exclusivo Condominio  Las...,11750.0,194.0,140.0,4,4,7,3,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1615570841-hermoso-departamento-en-exclusivo-condominio-las-_JM,casa,83.92857142857143,-33.4897652,-70.5447623,11.06525853890108
1386,Peñalolen,Plusvalía Asegurada En Las Pircas!!!,13800.0,411.0,177.0,4,6,20,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2898929500-plusvalia-asegurada-en-las-pircas-_JM,casa,77.96610169491525,-33.4897652,-70.5447623,11.06525853890108
1387,Peñalolen,Venta De Casa Ubicada En Condominio Sector Las Pir...,24500.0,602.0,240.0,5,5,12,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1656107283-venta-de-casa-ubicada-en-condominio-sector-las-pir-_JM,casa,102.08333333333331,-33.4897652,-70.5447623,11.06525853890108
1388,Peñalolen,"Espectacular Casa, Como Nueva Y En Gran Terreno",18000.0,890.0,200.0,5,4,10,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3134887348-espectacular-casa-como-nueva-y-en-gran-terreno-_JM,casa,90.0,-33.5012116,-70.5352314,12.48289045163346
1389,Peñalolen,"Casa En Venta, Peñalolén, Las Pircas",15200.0,1200.0,180.0,4,4,29,4,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-3040221512-casa-en-venta-penalolen-las-pircas-_JM,casa,84.44444444444444,-33.4897652,-70.5447623,11.06525853890108
1390,Peñalolen,Venta Townhouse Peñalolén 4 Pisos 183 Metros,10000.0,183.0,140.0,4,4,5,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1716199293-venta-townhouse-penalolen-4-pisos-183-metros-_JM,casa,71.42857142857143,-33.4975169,-70.5362983,12.180209717139247
1391,Peñalolen,"Espectacular Town House, Moderno Y Amplio",10600.0,139.0,277.0,3,4,6,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3208915332-espectacular-town-house-moderno-y-amplio-_JM,casa,38.26714801444043,-33.4975169,-70.5362983,12.180209717139247
1392,Peñalolen,Exclusiva Propiedad En Condominio Privado Con Seguridad 24/7,12500.0,500.0,180.0,4,5,15,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-1692827033-exclusiva-propiedad-en-condominio-privado-con-seguridad-247-_JM,casa,69.44444444444444,-33.4923719,-70.5385567,11.708703575371707
1393,Peñalolen,"Casa En Venta, Recinto Cerrado En Excelente Estado...",14990.0,382.0,270.0,4,6,8,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1709425693-casa-en-venta-recinto-cerrado-en-excelente-estado-_JM,casa,55.51851851851852,-33.4897652,-70.5447623,11.06525853890108
1394,Peñalolen,Venta De Hermosa Propiedad En Las Pircas,13990.0,516.0,161.0,4,5,13,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-3134758890-venta-de-hermosa-propiedad-en-las-pircas-_JM,casa,86.8944099378882,-33.4897652,-70.5447623,11.06525853890108
1395,Peñalolen,"Venta De Hermosa Y Amplia Casa En Las Pircas, Peña...",18600.0,679.0,265.0,4,7,23,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1686979327-venta-de-hermosa-y-amplia-casa-en-las-pircas-pena-_JM,casa,70.18867924528301,-33.4897652,-70.5447623,11.06525853890108
1396,Peñalolen,"Hermosa Casa En Venta, En Seguro Y Exclusivo Condo...",17500.0,650.0,221.0,4,6,15,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2911773016-hermosa-casa-en-venta-en-seguro-y-exclusivo-condo-_JM,casa,79.18552036199095,-33.4897652,-70.5447623,11.06525853890108
1397,Peñalolen,Moderna Casa Mediterranea 5d/4b,14500.0,382.0,213.0,4,5,7,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-3172559406-moderna-casa-mediterranea-5d4b-_JM,casa,68.07511737089202,-33.4948495,-70.5306277,12.484563407691924
1398,Peñalolen,4d + 4b + 500 Mts2 De Terreno - Las Pircas,11990.0,500.0,140.0,4,4,11,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1665891403-4d-4b-500-mts2-de-terreno-las-pircas-_JM,casa,85.64285714285714,-33.5050478,-70.5292039,13.18393309937282
1399,Peñalolen,Casa En Venta En Peñalolén,13000.0,335.0,245.0,3,3,4,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3056213434-casa-en-venta-en-penalolen-_JM,casa,53.06122448979592,-33.4948303,-70.5423628,11.544721141175062
1400,Peñalolen,Casa En Venta En Peñalolen Con Piscina Y Quincho,18500.0,679.0,186.0,5,7,23,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-1710904097-casa-en-venta-en-penalolen-con-piscina-y-quincho-_JM,casa,99.46236559139786,-33.499068,-70.5266882,13.033921004636404
1402,Peñalolen,Venta De Casa Exclusivo Condominio,18400.0,740.0,260.0,4,5,0,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3225323512-venta-de-casa-exclusivo-condominio-_JM,casa,70.76923076923077,-33.5012116,-70.5352314,12.48289045163346
1403,Peñalolen,"Vendo Casa En  Peñalolen, Sector Las Pircas",20000.0,2000.0,196.0,3,3,10,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3117015084-vendo-casa-en-penalolen-sector-las-pircas-_JM,casa,102.04081632653062,-33.4979603,-70.5339376,12.392800116793088
1405,Peñalolen,"Vive En Las Pircas, A 6 Min Del Colegio Pumahue",16500.0,962.0,200.0,5,5,21,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2824952616-vive-en-las-pircas-a-6-min-del-colegio-pumahue-_JM,casa,82.5,-33.4979603,-70.5339376,12.392800116793088
1406,Peñalolen,Venta Casa Condominio Las Pircas - 4d-4b-3eyb,9999.0,305.0,150.0,4,4,10,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3195947408-venta-casa-condominio-las-pircas-4d-4b-3eyb-_JM,casa,66.66,-33.4904625,-70.5405498,11.443389342455571
1407,Peñalolen,"Bono Pie, Townhouse, Remodelada, Amplia, Seguridad",9890.0,378.0,236.0,4,4,5,2,True,False,True,True,True,True,True,https://portalinmobiliario.com/MLC-1676722915-bono-pie-townhouse-remodelada-amplia-seguridad-_JM,casa,41.90677966101695,-33.4975169,-70.5362983,12.180209717139247
1408,Peñalolen,Casa De Lujo En Peñalolén: ¡tu Nuevo Hogar!,14500.0,601.0,197.0,3,5,17,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3199656000-casa-de-lujo-en-penalolen-tu-nuevo-hogar-_JM,casa,73.60406091370558,-33.4923719,-70.5385567,11.708703575371707
1411,Peñalolen,Casa En Venta Condominio Las Pircas - 4d-4b-3eyb,9990.0,305.0,150.0,4,4,10,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1712429583-casa-en-venta-condominio-las-pircas-4d-4b-3eyb-_JM,casa,66.6,-33.4904625,-70.5405498,11.443389342455571
1412,Peñalolen,"600 Mts/ Las Pircas, Peñalolen / Condominio/impecable",15900.0,600.0,236.0,4,5,23,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1641559813-600-mts-las-pircas-penalolen-condominioimpecable-_JM,casa,67.37288135593221,-33.499068,-70.5266882,13.033921004636404
1413,Peñalolen,Se Vende Casa En Faldeo Las Pircas,10980.0,311.0,140.0,3,3,13,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2937523370-se-vende-casa-en-faldeo-las-pircas-_JM,casa,78.42857142857143,-33.4955798,-70.5397153,11.79751375287179
1415,Peñalolen,Casa 5 Dormitorios/4baños/piscina/ Quincho/ Las Pircas,18500.0,850.0,277.0,4,5,22,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-3121773190-casa-5-dormitorios4banospiscina-quincho-las-pircas-_JM,casa,66.7870036101083,-33.4985042,-70.5315106,12.616810975120812
1416,Peñalolen,"Venta Casa Av. Quilín Sur, Sector Las Pircas, Peñalolen",19890.0,823.61,247.89,4,5,10,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1630408573-venta-casa-av-quilin-sur-sector-las-pircas-penalolen-_JM,casa,80.23720198475131,-33.5013443,-70.543881,11.82594282834964
1417,Peñalolen,Casa Camino Las Tranqueras Id: 145604,16000.0,600.0,240.0,4,8,10,2,False,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-3017828646-casa-camino-las-tranqueras-id-145604-_JM,casa,66.66666666666667,-33.4972819,-70.5266909,12.93520178517374
1419,Peñalolen,"Las Pircas, Camino Las Tranqueras",13000.0,600.0,240.0,4,5,22,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-3005327766-las-pircas-camino-las-tranqueras-_JM,casa,54.16666666666666,-33.499068,-70.5266882,13.033921004636404
1422,Peñalolen,Oportunidad!! Townhouse Las Pircas De Peñalolén,9698.0,92.18,184.0,3,3,3,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1696225009-oportunidad-townhouse-las-pircas-de-penalolen-_JM,casa,52.70652173913044,-33.4955798,-70.5397153,11.79751375287179
1423,Peñalolen,Comisión Rebajada Las Pircas 980/200 4d+5b Quincho Y Piscina,18000.0,980.0,200.0,5,4,13,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1693322449-comision-rebajada-las-pircas-980200-4d5b-quincho-y-piscina-_JM,casa,90.0,-33.5013443,-70.543881,11.82594282834964
1424,Peñalolen,Impecable En Condominio Sector Las Pircas,9900.0,310.0,139.0,3,3,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2882282584-impecable-en-condominio-sector-las-pircas-_JM,casa,71.22302158273381,-33.4803653,-70.5475923,10.346587299497983
1425,Peñalolen,"Bien Reposeído Santander Casa Town House Nueva, Peñalolen",8400.0,92.0,184.0,3,3,4,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2938075242-bien-reposeido-santander-casa-town-house-nueva-penalolen-_JM,casa,45.65217391304348,-33.4888176,-70.5367184,11.669036957711148
1426,Peñalolen,Hermosa Casa De Arquitecto Comunidad Ecologica Uf 16500,16500.0,1100.0,270.0,4,5,1,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2978380498-hermosa-casa-de-arquitecto-comunidad-ecologica-uf-16500-_JM,casa,61.11111111111112,-33.4801352,-70.5780934,7.874956978283659
1428,Peñalolen,22837 - Las Pircas.,18000.0,614.0,258.0,4,6,16,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1677907465-22837-las-pircas-_JM,casa,69.76744186046511,-33.4955798,-70.5397153,11.79751375287179
1429,Peñalolen,Venta Casa Condominio Privado Las Pircas Peñalolen,18390.0,595.0,198.0,4,5,13,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1716215117-venta-casa-condominio-privado-las-pircas-penalolen-_JM,casa,92.87878787878788,-33.4955798,-70.5397153,11.79751375287179
