comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,direccion
Peñalolén,Departamento Semi Nuevo 3d 2b 2est 1bod Venta Directa,8700.0,133.0,118.0,2,3,4,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1715117737-departamento-semi-nuevo-3d-2b-2est-1bod-venta-directa-_JM,departamento,"Av. Hacienda Macul 5531, Peñalolén, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Peñalolén,Con La Cordillera De Testigo,9900.0,161.0,115.0,3,3,0,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2878369136-con-la-cordillera-de-testigo-_JM,departamento,"Jumbo Los Presidentes, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Peñalolén,Hermoso Y Acogedor Dpto En Venta Quilin 5662,7350.0,85.0,17.0,2,3,5,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2936357960-hermoso-y-acogedor-dpto-en-venta-quilin-5662-_JM,departamento,"Av. Quilín 5662, Penalolen, Peñalolén, Chile, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Peñalolén,Mar Tirreno / Av. Quilin / Estacionamiento - Bodega,6250.0,105.0,102.0,2,3,12,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3005559718-mar-tirreno-av-quilin-estacionamiento-bodega-_JM,departamento,"Mar Tirreno 3000 - 3300, Santiago, Peñalolén, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Peñalolén,Maravilloso Departamento En Venta En Barrio La Hacienda,14900.0,225.0,195.0,3,3,5,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1641577437-maravilloso-departamento-en-venta-en-barrio-la-hacienda-_JM,departamento,"Av. Hacienda Macul 6000 - 6300, Peñalolén, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Peñalolén,Venta Departamento Vespucio Muy Amplio Patio Tasado,3109.0,140.0,66.0,1,3,0,1,True,False,False,True,False,False,False,https://portalinmobiliario.com/MLC-1673438821-venta-departamento-vespucio-muy-amplio-patio-tasado-_JM,departamento,"Av. Américo Vespucio 4200, Peñalolén, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Peñalolén,Oportunidad: Espectacular Duplex + Rooftop En Peñalolen,8500.0,170.0,120.0,3,3,6,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1656157743-oportunidad-espectacular-duplex-rooftop-en-penalolen-_JM,departamento,"Av. Mariano Sánchez Fontecilla 13500, Peñalolén, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Peñalolén,Moderno E Independiente Townhouse,8700.0,200.0,123.0,3,3,0,2,True,True,False,False,True,True,False,https://portalinmobiliario.com/MLC-1677549603-moderno-e-independiente-townhouse-_JM,departamento,"C. Matias Cousiño 4103, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Peñalolén,Hermoso Depto. Estilo Town House 5d/3b,10190.0,137.0,118.0,3,5,5,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1655975273-hermoso-depto-estilo-town-house-5d3b-_JM,departamento,"Avenida Mariano Sánchez Fontecilla 13500, Peñalolén, Chile, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Peñalolén,Hermoso Departamento Dúplex Con Jardín Privado En Peñalolén,8600.0,244.0,117.0,3,3,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1698220113-hermoso-departamento-duplex-con-jardin-privado-en-penalolen-_JM,departamento,"Cercano Supermercado Jumbo Y Colegios, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,11000.0,134.0,114.0,2,3,28,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1674716725-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Parque Pocuro / El Bosque, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Amplio Y Remodelado, Gran Terraza A Pasos Stade Francais",10900.0,155.0,137.0,2,3,47,1,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-3118349140-amplio-y-remodelado-gran-terraza-a-pasos-stade-francais-_JM,departamento,"Av. El Bosque ,, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Plaza Rio De Janeiro,11000.0,122.0,114.0,3,4,28,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1636196313-plaza-rio-de-janeiro-_JM,departamento,"Vista Panoramica Casi 360, Norte Y Oriente, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Carmen Sylva / El Bosque,9650.0,152.0,140.0,3,3,33,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1684199413-carmen-sylva-el-bosque-_JM,departamento,"Carmen Sylva , El Bosque, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Departamento Cercano A Metro Colon, Descuento En Comision",11450.0,150.0,126.0,3,3,44,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2909220254-departamento-cercano-a-metro-colon-descuento-en-comision-_JM,departamento,"Tobalaba 1255, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,10990.0,118.0,98.0,2,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3118708090-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Venta Dúplex 125 Mt2 Pocuro,7900.0,125.0,123.0,2,2,28,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2978986662-venta-duplex-125-mt2-pocuro-_JM,departamento,"Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 4 Dorm. En Providencia,12000.0,169.0,139.0,3,4,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2902636684-departamento-en-venta-de-4-dorm-en-providencia-_JM,departamento,"Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 1 Dorm. En Providencia,6990.0,71.0,55.0,1,1,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3108127872-departamento-en-venta-de-1-dorm-en-providencia-_JM,departamento,"Eliodoro Yañez, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta En Providencia,8490.0,120.0,120.0,3,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1715101551-departamento-en-venta-en-providencia-_JM,departamento,"Sector Hernando De Aguirre, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta En Providencia,10890.0,166.0,126.0,3,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1615822469-departamento-en-venta-en-providencia-_JM,departamento,"Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,7500.0,105.0,95.0,2,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3124508934-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Luminoso 2 Dormitorios Pocuro, Ideal Para Remodelar",5990.0,69.0,65.0,2,2,45,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2891089354-luminoso-2-dormitorios-pocuro-ideal-para-remodelar-_JM,departamento,"Semiduplex 2 Dormitorios, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Luminoso Y Remodelado: Lota / El Bosque,9800.0,146.0,126.0,3,3,45,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2997939912-luminoso-y-remodelado-lota-el-bosque-_JM,departamento,"Lota / El Bosque: Remodelado, Luminoso, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Plaza Las Lilas Con Vistas Despejadas,15400.0,170.0,145.0,3,3,35,1,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1718449609-plaza-las-lilas-con-vistas-despejadas-_JM,departamento,"Las Hortensias 2822, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta En Las Lilas Providencia Terraza,10500.0,123.0,118.0,3,3,16,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3230529594-departamento-en-venta-en-las-lilas-providencia-terraza-_JM,departamento,"Las Orquideas Con Las Hortensias, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta En Carmen Sylva Con Terraza,7700.0,110.0,90.0,2,3,44,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3221759328-departamento-en-venta-en-carmen-sylva-con-terraza-_JM,departamento,"Carmen Sylva 2781, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,10500.0,160.0,140.0,3,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2868210886-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Luis Thayer Ojeda, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Luis Thayer Ojeda- Vista Oriente 3d 2b 2 Estacionamientos,9000.0,124.0,110.0,2,3,45,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3171779606-luis-thayer-ojeda-vista-oriente-3d-2b-2-estacionamientos-_JM,departamento,"Av. Luis Thayer Ojeda 1349, 7510434 Providencia, Región Metropolitana, Chile, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 2 Dorm. En Providencia,7900.0,90.0,70.0,2,2,13,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1724099661-departamento-en-venta-de-2-dorm-en-providencia-_JM,departamento,"El Bosque, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 2 Dorm. En Providencia,9600.0,90.0,73.0,2,2,1,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1722991663-departamento-en-venta-de-2-dorm-en-providencia-_JM,departamento,"Roberto Del Rio/eliodoro Yañez, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,10900.0,143.0,123.0,3,3,32,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3198345064-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta En Providencia,11500.0,120.0,101.0,3,3,24,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1674755163-departamento-en-venta-en-providencia-_JM,departamento,"Pocuro / Colegio San Ignacio, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,14990.0,226.0,181.0,4,3,0,3,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3198354548-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Carmen Slylva, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 1 Dorm. En Providencia,7600.0,62.0,56.0,1,1,1,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1723209691-departamento-en-venta-de-1-dorm-en-providencia-_JM,departamento,"Eliodoro Yañez/roberto Del Rio, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Departamento En Venta 3 Dorm., Estar Y Servicio Providencia",12800.0,202.0,168.0,3,3,37,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1607937671-departamento-en-venta-3-dorm-estar-y-servicio-providencia-_JM,departamento,"Carmen Sylva / Holanda, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Gran Departamento En Hermoso Y Tranquilo Barrio En Providenc,9731.0,145.0,134.0,4,4,45,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1714994189-gran-departamento-en-hermoso-y-tranquilo-barrio-en-providenc-_JM,departamento,"Holanda 1212, 7510457 Providencia, Región Metropolitana, Chile, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,11500.0,201.0,185.0,3,3,28,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1674860901-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"El Vergel/holanda, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento Remodelado En Venta De 3 Dorm Y Ss Providencia,11400.0,178.0,148.0,2,3,47,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1674796013-departamento-remodelado-en-venta-de-3-dorm-y-ss-providencia-_JM,departamento,"Carmen Sylva/luis Thayer Ojeda, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,10599.0,153.0,143.0,3,3,30,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2995508610-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Club Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Dpto 3dorm 2 Baños Espacios Amplios. Corazón De Providencia,8000.0,107.0,100.0,2,3,20,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3184113894-dpto-3dorm-2-banos-espacios-amplios-corazon-de-providencia-_JM,departamento,"Llewellyn Jones 1381, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Buen  Departamento Carmen Silva, Providencia",9800.0,167.0,142.0,3,4,32,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-2889223556-buen-departamento-carmen-silva-providencia-_JM,departamento,"Carmen Sylva 2400 - 2700, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 2 Dorm. En Providencia,5950.0,83.0,78.0,3,2,33,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1714708039-departamento-en-venta-de-2-dorm-en-providencia-_JM,departamento,"Holanda/ Los Leones, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,14300.0,170.0,140.0,3,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1582671809-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Estupendo Depto En Venta El Vergel/ Providencia,7500.0,100.0,89.0,2,2,25,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3087622208-estupendo-depto-en-venta-el-vergel-providencia-_JM,departamento,"Estupendo Depto Venta El Vergel / Providencia  2d, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Remodelado : Eliodoro Yáñez / Plaza Las Lilas,5000.0,48.0,41.0,1,1,37,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3130472148-remodelado-eliodoro-yanez-plaza-las-lilas-_JM,departamento,"Remodelado : Plaza Las Lilas / Luis Thayer Ojeda, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta En Providencia,11100.0,139.0,119.0,2,3,24,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1674884815-departamento-en-venta-en-providencia-_JM,departamento,"Roberto Del Río/ Pocuro, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,15480.0,190.0,130.0,3,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1582469449-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,11500.0,98.5,94.0,3,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3118538808-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Los Leones, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Espectacular Departamento Nuevo Sin Uso!,7600.0,66.5,53.92,1,1,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2913203942-espectacular-departamento-nuevo-sin-uso-_JM,departamento,"Dr. Roberto Del Río 1219, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamentos 3d-3b Nuevos - Sin Comisión,10950.0,89.76,77.42,2,3,3,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2994577974-departamentos-3d-3b-nuevos-sin-comision-_JM,departamento,"Holanda / Eliodoro Yañez, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Roberto Del Rio / Eliodoro Yañez,8490.0,95.0,81.0,2,2,3,2,False,False,True,False,True,True,True,https://portalinmobiliario.com/MLC-1554242305-roberto-del-rio-eliodoro-yanez-_JM,departamento,"Dr. Roberto Del Río 1151, 7510300 Providencia, Región Metropolitana, Chile, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Oportunidad, Baja De Precio...!!!!",10900.0,180.0,140.0,3,3,33,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3079226844-oportunidad-baja-de-precio-_JM,departamento,"Las Hortensias 2400 - 2700, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Metro Tobalaba, Muy Amplio, Piso Completo!",13900.0,273.0,253.0,4,4,46,2,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1706094413-metro-tobalaba-muy-amplio-piso-completo-_JM,departamento,"Av. El Bosque A Pasos De Metro Tobalaba, 1 - 300, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Oportunidad Única En Providencia: 4d/3b,9500.0,112.0,106.0,3,4,20,1,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1709347831-oportunidad-unica-en-providencia-4d3b-_JM,departamento,"Holanda, 1 - 300, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,¡tu Hogar Perfecto En Providencia Te Espera!,7900.0,101.0,101.0,3,4,43,4,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1703443037-tu-hogar-perfecto-en-providencia-te-espera-_JM,departamento,"Hernando De Aguirre, 600 - 900, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Depto Amplia Terraza Y Cocina Separada - Pocuro - Las Lilas,7750.0,90.0,78.0,2,2,8,1,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-3234196892-depto-amplia-terraza-y-cocina-separada-pocuro-las-lilas-_JM,departamento,"República De Cuba 1500 - 1800, Providencia, Región Metropolitana, Chile, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Venta Depto 3 Dormitorios Y 2 Estacionamientos Providencia,10400.0,158.0,120.0,3,3,31,2,False,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-1593814023-venta-depto-3-dormitorios-y-2-estacionamientos-providencia-_JM,departamento,"Carmen Sylva 2833, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Plaza Las Lilas, Muy Amplio",11400.0,182.0,162.0,4,5,37,2,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1706997897-plaza-las-lilas-muy-amplio-_JM,departamento,"Luis Thayer Ojeda Con Eliodoro Yañez, 1 - 300, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Depto En Venta 2 Dorm Providencia / R. Del Rio /colegio Sieb,9900.0,106.0,89.0,2,2,7,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3207552760-depto-en-venta-2-dorm-providencia-r-del-rio-colegio-sieb-_JM,departamento,"Roberto Del Rio / Colegio San Ignacio / Vida De Barrio, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Penthouse Dúplex Con Vista Despejada En Tranquila ...,22500.0,265.0,122.0,2,3,6,2,False,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1615393233-penthouse-duplex-con-vista-despejada-en-tranquila--_JM,departamento,"Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,10600.0,142.0,132.0,3,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2856940574-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Pocuro, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Se Vende Amplio Departamento 2 Estacionamientos. Providencia,10600.0,142.0,125.0,3,3,30,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2919169154-se-vende-amplio-departamento-2-estacionamientos-providencia-_JM,departamento,"Av. Luis Thayer Ojeda 1500 - 1800, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta En Providencia,13593.0,142.0,126.0,2,3,6,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1603274833-departamento-en-venta-en-providencia-_JM,departamento,"Eliodoro Yañez/los Leones, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento Providencia/ Carmen Sylva (remodelado),8400.0,100.0,90.0,2,3,41,1,False,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-3180400616-departamento-providencia-carmen-sylva-remodelado-_JM,departamento,"Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Las Lilas | 2 Dorm | Hermosa Vista,10490.0,87.0,76.0,2,2,1,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3117038246-las-lilas-2-dorm-hermosa-vista-_JM,departamento,"Av. Luis Thayer Ojeda 1401, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Amplio Y Luminoso Departamento Carmen Sylva,13700.0,200.0,145.0,2,3,37,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1681740357-amplio-y-luminoso-departamento-carmen-sylva-_JM,departamento,"Carmen Sylva , Depto, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Oportunidad Prov. Dpto 2d 2b Estac Bod. (vista Panoramica),8390.0,145.0,80.0,2,2,28,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1676604775-oportunidad-prov-dpto-2d-2b-estac-bod-vista-panoramica-_JM,departamento,"Dr. Roberto Del Río 1400, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Barrio Las Lilas, Inversionistas, 2d 2b 1 Estac 1b",5700.0,74.0,64.0,2,2,30,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1601317661-barrio-las-lilas-inversionistas-2d-2b-1-estac-1b-_JM,departamento,"Carlos Antúnez 2700 - 3000, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,11000.0,170.0,150.0,3,3,32,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1709296011-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Lota/holanda, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta En Providencia,13245.0,165.2,152.0,3,3,31,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3056122264-departamento-en-venta-en-providencia-_JM,departamento,"Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 4 Dorm. En Providencia,9500.0,146.0,116.0,3,4,40,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1675476893-departamento-en-venta-de-4-dorm-en-providencia-_JM,departamento,"Luis Thayer Ojeda / Carmen Sylva, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Amplio Penthouse Cercano A Plaza Las Lilas,14990.0,225.0,185.0,4,3,30,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1675532557-amplio-penthouse-cercano-a-plaza-las-lilas-_JM,departamento,"Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Venta Departamento Duplex Providencia 2 Dormitorios 2 Baños,7150.0,69.0,64.0,2,2,2,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1645799787-venta-departamento-duplex-providencia-2-dormitorios-2-banos-_JM,departamento,"Entre Av El Bosque Y Jorge Matte Gormáz, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Colegio Trewhelas /metro Tobalaba,9500.0,120.0,117.0,3,3,30,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2954910826-colegio-trewhelas-metro-tobalaba-_JM,departamento,"Av. Tobalaba 300 - 600, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento En Venta De 3 Dorm. En Providencia,12900.0,163.0,123.0,4,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3130432886-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,"Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Depto. Las Lilas: Luz, Espacio Y Conectividad",9700.0,126.0,116.0,3,3,17,1,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3013761398-depto-las-lilas-luz-espacio-y-conectividad-_JM,departamento,"Amapolas, 1500 - 1800, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Hipolito Irigoyen - Las Lilas,8290.0,106.0,102.0,3,4,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1678058283-hipolito-irigoyen-las-lilas-_JM,departamento,"Hipolito Irigoyen - Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Barrio Residencial, Cercano Plaza Las Lilas, Vista Norte",10780.0,156.0,126.0,3,3,32,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1690508031-barrio-residencial-cercano-plaza-las-lilas-vista-norte-_JM,departamento,"Las Dalias 2855, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Excelente Departamento Nuevo!,9600.0,90.41,73.26,2,2,1,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2774631778-excelente-departamento-nuevo-_JM,departamento,"Dr. Roberto Del Río 1219, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,"Amplio, Luminoso Dp Plaza Las Lilas 3d 2b + Sala Estar",9600.0,116.0,111.0,2,3,17,2,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-3014590970-amplio-luminoso-dp-plaza-las-lilas-3d-2b-sala-estar-_JM,departamento,"Ezequías Allende, 2400 - 2700, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento Totalmente Remodelado - Barrio Las Lilas,11900.0,176.0,152.0,3,4,40,1,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1663642521-departamento-totalmente-remodelado-barrio-las-lilas-_JM,departamento,"Las Hortensias 2453, Providencia, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Amplio Y Excelente Ubicación¡¡¡,11500.0,199.0,185.0,4,4,28,2,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-3014681808-amplio-y-excelente-ubicacion-_JM,departamento,"Holanda, 0, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Se Vende Exclusivo Departamento  En Luis Thayer Ojeda,11500.0,330.0,280.0,4,6,0,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-3198351860-se-vende-exclusivo-departamento-en-luis-thayer-ojeda-_JM,departamento,"Avenida Luis Thayer Ojeda, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)"
Providencia,Departamento Venta 2 Dorm. Providencia/plaza Las Lilas/bx/bd,7860.0,70.0,66.0,2,2,27,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3114615148-departamento-venta-2-dorm-providenciaplaza-las-lilasbxbd-_JM,departamento,"Hipólito Irigoyen / Plaza Las Lilas, Las Lilas, Providencia, RM (Metropolitana)"
