comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda
Las Condes,"Casa En Venta Los Domínicos, Las Condes",32000.0,1035.0,310.0,4,5,38,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2896997732-casa-en-venta-los-dominicos-las-condes-_JM,casa
Las Condes,"Venta Casa, Padre Hurtado Y Wenlock, Ideal Remodelar",26500.0,1020.0,211.0,3,3,43,5,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2983390706-venta-casa-padre-hurtado-y-wenlock-ideal-remodelar-_JM,casa
Las Condes,Casa Con Gran Terreno En Sector Residencial De Las...,20000.0,533.0,197.0,4,5,45,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1616343613-casa-con-gran-terreno-en-sector-residencial-de-las-_JM,casa
Las Condes,"Linda Casa Con Increíble Vista Despejada, Los Domi...",21000.0,495.0,220.0,3,5,19,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2986001174-linda-casa-con-increible-vista-despejada-los-domi-_JM,casa
Las Condes,Venta Casa Condominio General Blanche/la Foresta,26950.0,1034.0,363.0,2,4,31,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1671096841-venta-casa-condominio-general-blanchela-foresta-_JM,casa
Las Condes,Casa En Venta - La Foresta,21900.0,825.0,232.0,3,4,43,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1671234675-casa-en-venta-la-foresta-_JM,casa
Las Condes,Casa Renovada Con Excelentes Terminaciones.,13850.0,187.0,119.0,2,4,53,1,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1656877369-casa-renovada-con-excelentes-terminaciones-_JM,casa
Las Condes,Venta Casa Carlos Peña Otaegui/la Foresta,24500.0,1080.0,334.0,3,4,36,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1671273221-venta-casa-carlos-pena-otaeguila-foresta-_JM,casa
Las Condes,"Casa En Condominio, 4 Dormitorios + Sala De Estar",22100.0,350.0,205.0,5,4,12,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1687007579-casa-en-condominio-4-dormitorios-sala-de-estar-_JM,casa
Las Condes,"Linda Y Amplia Casa, Excelentes Accesos, Sector Re...",25950.0,663.0,340.0,6,7,59,5,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-2899953926-linda-y-amplia-casa-excelentes-accesos-sector-re-_JM,casa
Las Condes,"Acogedora Casa De Arquitecta Mirene Pérez, Sector ...",25700.0,1035.0,286.0,4,3,38,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1616408003-acogedora-casa-de-arquitecta-mirene-perez-sector--_JM,casa
Las Condes,"3 D, 3 B, Sala De Estar, Escritorio, Serv Completos. Jardín",16200.0,434.0,180.0,3,3,41,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1601735845-3-d-3-b-sala-de-estar-escritorio-serv-completos-jardin-_JM,casa
Las Condes,"Venta Casa En Condominio Remodelada, Los Dominicos Antiguo",25800.0,625.0,245.0,3,4,28,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1671195825-venta-casa-en-condominio-remodelada-los-dominicos-antiguo-_JM,casa
Las Condes,Casa Metro Los Dominicos,11990.0,286.0,163.0,3,5,53,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1716207135-casa-metro-los-dominicos-_JM,casa
Las Condes,Vende Casa Las Condes Padre Hurtado,14500.0,330.0,180.0,4,6,40,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1713307813-vende-casa-las-condes-padre-hurtado-_JM,casa
Las Condes,Venta Casa En Los Dominicos,22900.0,688.0,333.0,3,5,39,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1720872837-venta-casa-en-los-dominicos-_JM,casa
Las Condes,Casa En Venta Los Dominicos Antiguo,29000.0,949.0,315.0,3,5,32,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3117614438-casa-en-venta-los-dominicos-antiguo-_JM,casa
Las Condes,"Estupenda Casa En Barrio Tranquilo, Con Buenos Acc...",23500.0,820.0,218.0,3,5,36,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1656150621-estupenda-casa-en-barrio-tranquilo-con-buenos-acc-_JM,casa
Las Condes,Casa En Venta Los Dominicos,15500.0,425.0,139.0,2,3,37,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1641537619-casa-en-venta-los-dominicos-_JM,casa
Las Condes,Casa En Las Condes / Condiciones Especiales Financiamiento,27512.0,1053.0,454.05,4,6,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1715201891-casa-en-las-condes-condiciones-especiales-financiamiento-_JM,casa
Las Condes,"Venta Casa Mirador Los Dominicos, Las Condes",30950.0,1434.0,338.0,4,4,8,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1614935823-venta-casa-mirador-los-dominicos-las-condes-_JM,casa
Las Condes,Condominio Camino La Fuente,24500.0,720.0,265.0,4,4,30,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2997738268-condominio-camino-la-fuente-_JM,casa
Las Condes,Remodelada / Conectividad Inigualable / Metro Los Dominicos,15680.0,320.0,130.0,4,4,50,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1702900341-remodelada-conectividad-inigualable-metro-los-dominicos-_JM,casa
Las Condes,El Apostol / Cardenal Newman,16500.0,360.0,214.0,3,5,46,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2891133954-el-apostol-cardenal-newman-_JM,casa
Las Condes,"Venta Casa, La Foresta, Los Dominicos, Gran Vista Norte",24800.0,1035.0,310.0,4,4,27,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2938035426-venta-casa-la-foresta-los-dominicos-gran-vista-norte-_JM,casa
Las Condes,Casa En Venta Los Dominicos Antiguo,26000.0,803.0,232.0,4,5,38,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2886014186-casa-en-venta-los-dominicos-antiguo-_JM,casa
Las Condes,Casa En Venta Los Dominicos - Mirador Los Dominicos,39900.0,1022.0,410.0,4,4,19,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2947338602-casa-en-venta-los-dominicos-mirador-los-dominicos-_JM,casa
Las Condes,Casa En Venta Los Dominicos,20500.0,591.0,181.0,4,4,31,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2954854446-casa-en-venta-los-dominicos-_JM,casa
Las Condes,Venta Casa/terreno Los Domínicos Antiguo,59000.0,2895.0,517.0,4,4,42,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1641559073-venta-casaterreno-los-dominicos-antiguo-_JM,casa
Las Condes,"Sector Los Domínicos, Terreno Plano, 5d4b",17500.0,420.0,170.0,4,5,45,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1665916483-sector-los-dominicos-terreno-plano-5d4b-_JM,casa
Las Condes,"Casa En Venta Los Dominicos Antiguo, La Foresta",21300.0,800.0,266.0,3,4,38,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3040028916-casa-en-venta-los-dominicos-antiguo-la-foresta-_JM,casa
Las Condes,Venta Casa En La Foresta/los Domínicos,23500.0,820.0,168.0,4,5,36,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3023164732-venta-casa-en-la-forestalos-dominicos-_JM,casa
Las Condes,Venta Casa Chilena Los Domínicos Antiguo,28700.0,1112.0,343.0,4,5,37,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3040127234-venta-casa-chilena-los-dominicos-antiguo-_JM,casa
Las Condes,Venta Casa En Condominio San Carlos De Apoquindo,24500.0,518.78,222.0,4,3,10,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1655425363-venta-casa-en-condominio-san-carlos-de-apoquindo-_JM,casa
Las Condes,Casa En Venta En Las Condes,31500.0,1100.0,400.0,3,4,0,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1630104967-casa-en-venta-en-las-condes-_JM,casa
Las Condes,Casa En Venta Los Dominicos/seguridad 24/7,14900.0,446.0,161.0,3,3,39,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3114503460-casa-en-venta-los-dominicosseguridad-247-_JM,casa
Las Condes,Cardenal Newman - Edimburgo,27900.0,460.0,360.0,6,4,10,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2898724454-cardenal-newman-edimburgo-_JM,casa
Las Condes,"Moderna Casa 4d,5b En Condominio (norte), Los Dominicos",27690.0,400.0,230.0,5,4,0,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1595279097-moderna-casa-4d5b-en-condominio-norte-los-dominicos-_JM,casa
Las Condes,Casa En Las Condes General Blanche,15850.0,434.0,150.0,3,4,45,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1619550849-casa-en-las-condes-general-blanche-_JM,casa
Las Condes,Venta Gran Casa Los Dominicos,23000.0,700.0,260.0,4,4,27,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2937565334-venta-gran-casa-los-dominicos-_JM,casa
Las Condes,Casa En Venta La Foresta,39000.0,1515.0,420.0,5,4,34,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1624869205-casa-en-venta-la-foresta-_JM,casa
Las Condes,Casa En Venta De 4 Dorm. En Las Condes,16900.0,623.0,180.0,3,4,42,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2960125862-casa-en-venta-de-4-dorm-en-las-condes-_JM,casa
Las Condes,Casa 6d+4b Remodelada En Los Dominicos,18990.0,575.0,322.0,4,6,54,3,True,True,True,False,True,True,False,https://portalinmobiliario.com/MLC-1724634457-casa-6d4b-remodelada-en-los-dominicos-_JM,casa
Las Condes,Casa En Venta De 5 Dorm. En Las Condes,27990.0,820.0,346.0,5,5,24,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2929759234-casa-en-venta-de-5-dorm-en-las-condes-_JM,casa
Las Condes,Casa En Venta De 7 Dorm. En Las Condes,28700.0,1112.0,343.49,5,7,37,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1610737307-casa-en-venta-de-7-dorm-en-las-condes-_JM,casa
Las Condes,Lujosa Casa En Venta De 10 Dorm. En Las Condes,125000.0,5061.0,2400.0,12,10,4,15,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1636118181-lujosa-casa-en-venta-de-10-dorm-en-las-condes-_JM,casa
Las Condes,"Excelente Casa En Los Dominicos, Colegio Wenlock, Piscina",23500.0,845.0,277.0,3,4,38,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1684257447-excelente-casa-en-los-dominicos-colegio-wenlock-piscina-_JM,casa
Las Condes,Extraordinaria Doble Casa En San Carlos De Apoquindo,28000.0,1525.0,494.0,6,7,24,6,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-1663662731-extraordinaria-doble-casa-en-san-carlos-de-apoquindo-_JM,casa
Las Condes,"Oportunidad, Casa Con Orientación Norte , Gran Ter...",16900.0,623.0,220.0,3,4,42,4,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1630439397-oportunidad-casa-con-orientacion-norte-gran-ter-_JM,casa
Las Condes,Casa En La Foresta Para Remodelar,21900.0,825.0,232.0,3,4,43,4,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2943251802-casa-en-la-foresta-para-remodelar-_JM,casa
Las Condes,Casa 5d5b Renovada - Colegio Padre Hurtado - Ziw Property,26700.0,970.0,290.0,5,5,32,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3108774484-casa-5d5b-renovada-colegio-padre-hurtado-ziw-property-_JM,casa
Las Condes,Cardenal Newman / El Alamein,28000.0,800.0,450.0,3,3,11,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3199638720-cardenal-newman-el-alamein-_JM,casa
Las Condes,Casa En Venta En Las Condes,26000.0,1000.0,300.0,3,5,45,8,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3184258142-casa-en-venta-en-las-condes-_JM,casa
Las Condes,Casa De Lujo Rebajada En San Carlos De Apoquindo Oportunidad,28500.0,1035.0,490.0,7,5,25,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3234245700-casa-de-lujo-rebajada-en-san-carlos-de-apoquindo-oportunidad-_JM,casa
Las Condes,Casa En Venta De 4 Dorm. En Las Condes,16500.0,496.0,220.0,3,4,50,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3199640124-casa-en-venta-de-4-dorm-en-las-condes-_JM,casa
Las Condes,Maravillosa Casa En Los Dominicos,49990.0,2900.0,300.0,4,4,47,5,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3185030248-maravillosa-casa-en-los-dominicos-_JM,casa
Las Condes,Rebajada! Casa Para Remodelar En Pasaje/1.100 Mt2/la Foresta,24500.0,1100.0,350.0,5,6,0,6,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3214642322-rebajada-casa-para-remodelar-en-pasaje1100-mt2la-foresta-_JM,casa
Las Condes,Linda Casa Completamente Remodelada En Los Domínic...,17500.0,420.0,170.0,3,5,45,2,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-2997853186-linda-casa-completamente-remodelada-en-los-dominic-_JM,casa
Las Condes,Casa En Venta En Las Condes,19500.0,500.0,326.0,3,4,41,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2954857598-casa-en-venta-en-las-condes-_JM,casa
Las Condes,Cardenal Newman / El Alamein,24990.0,603.0,250.0,3,5,17,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1618548049-cardenal-newman-el-alamein-_JM,casa
Las Condes,Casa En Venta De 6 Dorm. En Las Condes,36000.0,984.0,415.0,6,6,11,8,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1684206627-casa-en-venta-de-6-dorm-en-las-condes-_JM,casa
Las Condes,"Casa Mediterránea 5d+serv, Las Condes",13600.0,297.0,195.0,4,5,53,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1672789131-casa-mediterranea-5dserv-las-condes-_JM,casa
Las Condes,"Mediterránea Nueva 4d 4b, Terraza Panorámica - Ziw Property",16200.0,226.0,227.0,4,4,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2921947030-mediterranea-nueva-4d-4b-terraza-panoramica-ziw-property-_JM,casa
Las Condes,Casa En Venta De 5 Dorm. En Las Condes,16500.0,518.0,152.0,3,5,52,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2932001656-casa-en-venta-de-5-dorm-en-las-condes-_JM,casa
Las Condes,Maravillosa Casa Chilena/1.450 Mt2/los Dominicos,38000.0,1450.0,300.0,6,7,72,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3212636268-maravillosa-casa-chilena1450-mt2los-dominicos-_JM,casa
Las Condes,Imperdible- Amplio Jardin- Maiten Propiedades,27500.0,1392.0,300.0,4,5,30,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1684208263-imperdible-amplio-jardin-maiten-propiedades-_JM,casa
Las Condes,Casa En Condominio Inglesa,29500.0,898.0,304.0,4,5,37,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3114485316-casa-en-condominio-inglesa-_JM,casa
Las Condes,"Exclusiva Casa En Venta, La Foresta  Las Condes",28554.0,1035.0,613.0,5,5,28,6,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1692828465-exclusiva-casa-en-venta-la-foresta-las-condes-_JM,casa
Las Condes,Casa 3 Pisos En San Carlos Apoquindo Con Piscina Y Vista,47999.0,1300.0,500.0,7,7,10,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2936368430-casa-3-pisos-en-san-carlos-apoquindo-con-piscina-y-vista-_JM,casa
Las Condes,Venta Casas En Exclusivo Condominio Los Dominicos Antiguo,34200.0,507.0,313.0,4,4,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3114534854-venta-casas-en-exclusivo-condominio-los-dominicos-antiguo-_JM,casa
Las Condes,"Mediterránea Nueva 4d 4b, Terraza Panorámica - Ziw Property",16200.0,226.0,227.0,4,4,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2922012066-mediterranea-nueva-4d-4b-terraza-panoramica-ziw-property-_JM,casa
Las Condes,Venta Casa Atalaya/la Foresta-los Domínicos,39500.0,1052.0,486.0,4,5,12,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3114614438-venta-casa-atalayala-foresta-los-dominicos-_JM,casa
Las Condes,Casa En Venta De 5 Dorm. En Las Condes,16200.0,434.0,180.0,4,5,42,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1625616879-casa-en-venta-de-5-dorm-en-las-condes-_JM,casa
Las Condes,"Casa Venta Jardin Piscina 5d4b 2e +s Dominicos, Las Cond",16500.0,0.0,197.0,4,5,54,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1670313707-casa-venta-jardin-piscina-5d4b-2e-43s-dominicos-las-cond-_JM,casa
Las Condes,Laura De Noves / Hospital Fach (4d/4b+servicios+estar),21900.0,600.0,233.0,4,4,28,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2896879640-laura-de-noves-hospital-fach-4d4bserviciosestar-_JM,casa
Las Condes,Casa En Venta De 6 Dorm. En Las Condes Maravillosas Vistas,31900.0,1155.0,414.0,5,5,21,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2926215650-casa-en-venta-de-6-dorm-en-las-condes-maravillosas-vistas-_JM,casa
Las Condes,Entorno Verde- Amplio Terreno- Maiten Propiedades,28500.0,1080.0,300.0,5,6,20,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1684105435-entorno-verde-amplio-terreno-maiten-propiedades-_JM,casa
Las Condes,Amplia Y Cómoda Casa En Los Dominicos,31500.0,900.0,320.0,4,5,60,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1663768299-amplia-y-comoda-casa-en-los-dominicos-_JM,casa
Las Condes,"Casa De Lujo En Los Dominicos, Las Condes",24900.0,900.0,420.0,5,6,9,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3198344936-casa-de-lujo-en-los-dominicos-las-condes-_JM,casa
Las Condes,Casa C. El Alba - Metro Los Dominicos 5 Dor - 4 Baños 380m2,15650.0,380.0,205.0,4,5,45,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1631585587-casa-c-el-alba-metro-los-dominicos-5-dor-4-banos-380m2-_JM,casa
Las Condes,Linda Casa Remodelada Con Buenos Espacios/hospital Fach,18300.0,350.0,140.0,4,4,0,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1719689945-linda-casa-remodelada-con-buenos-espacioshospital-fach-_JM,casa
Las Condes,Casa En Venta De 5d. En Los Dominicos. Las Condes,27512.0,1.05,454.05,5,5,26,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2967744342-casa-en-venta-de-5d-en-los-dominicos-las-condes-_JM,casa
Las Condes,Casa Camino El Observatorio/los Domínicos Antiguo,32000.0,1497.0,297.0,4,4,50,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3114485178-casa-camino-el-observatoriolos-dominicos-antiguo-_JM,casa
Las Condes,Casa En Venta Los Domínicos/ La Foresta,23500.0,845.0,277.0,3,4,38,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3114471690-casa-en-venta-los-dominicos-la-foresta-_JM,casa
Las Condes,Venta Casa  Maravillosa Los Domínicos Antiguo,65000.0,3100.0,650.0,3,5,29,15,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1656158983-venta-casa-maravillosa-los-dominicos-antiguo-_JM,casa
Las Condes,Casa En Venta De 7 Dorm. En Las Condes,26000.0,802.52,401.76,7,7,0,9,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2967744568-casa-en-venta-de-7-dorm-en-las-condes-_JM,casa
Las Condes,Casa Mediterránea / San Ramon - San Carlos De Apoquindo,25490.0,470.0,215.0,5,5,18,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3079381688-casa-mediterranea-san-ramon-san-carlos-de-apoquindo-_JM,casa
Las Condes,"Casa Con Buen Terreno, Cercana Al Parque Monte Gra...",13500.0,315.0,138.0,3,6,53,2,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-2899954094-casa-con-buen-terreno-cercana-al-parque-monte-gra-_JM,casa
Las Condes,Casa ¡oportunidad!/metro Los Dominicos,9990.0,286.0,150.0,2,3,43,2,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3071910056-casa-oportunidadmetro-los-dominicos-_JM,casa
Las Condes,"Ideal Uso Comercial O Profesional, Amplios Espacios, Metro",11800.0,353.0,114.0,2,3,53,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2903657650-ideal-uso-comercial-o-profesional-amplios-espacios-metro-_JM,casa
